"lesson_id","lesson_title","segment_id","segment_type","script_text_ar","script_text_support","delivery_note","target_duration_sec","repeatability","native_review_flag","export_state","planned_audio_filename","batch_id","production_status","row_kind","asset_stem","source_ref","planned_audio_asset_path"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_006","section_header","","Supported Book","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l04_ord_006_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_006","content:input_kitab_supported.title","lesson_04/voiceover/l04_ord_006_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_007","teaching_narration","كِتاب","كِتاب keeps the real word book in view while the support mark helps you hear its opening more clearly.","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","6","ONE_PASS","NOT_REQUIRED","READY","l04_ord_007_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_007","content:input_kitab_supported.body","lesson_04/voiceover/l04_ord_007_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_008","section_header","","Supported Door","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l04_ord_008_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_008","content:input_bab_supported.title","lesson_04/voiceover/l04_ord_008_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_009","teaching_narration","بَاب","بَاب keeps the real word door in view while the support mark helps you hear its opening more clearly.","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","6","ONE_PASS","NOT_REQUIRED","READY","l04_ord_009_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_009","content:input_bab_supported.body","lesson_04/voiceover/l04_ord_009_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_010","section_header","","What These Marks Do","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l04_ord_010_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_010","content:support_mark_note_real_words.title","lesson_04/voiceover/l04_ord_010_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_011","teaching_narration","","These support marks are here to make whole words easier to read. In Stage A, they serve the words, not the other way around.","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","6","ONE_PASS","NOT_REQUIRED","READY","l04_ord_011_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_011","content:support_mark_note_real_words.body","lesson_04/voiceover/l04_ord_011_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_012","section_header","","Compare The Known Words","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l04_ord_012_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_012","content:contrast_supported_known_words.title","lesson_04/voiceover/l04_ord_012_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_013","teaching_narration","","See the supported forms side by side once before you practice reading them.","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","5","ONE_PASS","NOT_REQUIRED","READY","l04_ord_013_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_013","content:contrast_supported_known_words.body","lesson_04/voiceover/l04_ord_013_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_014","section_header","","Tiny Arabic Glimpse","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l04_ord_014_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_014","content:tiny_usage_glimpse.title","lesson_04/voiceover/l04_ord_014_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_015","teaching_narration","","You are not learning a full new sentence here. Just notice that known words can already appear inside tiny Arabic snippets.","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","6","ONE_PASS","NOT_REQUIRED","READY","l04_ord_015_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_015","content:tiny_usage_glimpse.body","lesson_04/voiceover/l04_ord_015_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_016","instruction_prompt","كِتاب","Hear the word, then tap كِتاب.","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l04_ord_016_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_016","practice:hear_kitab_supported.prompt","lesson_04/voiceover/l04_ord_016_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_017","instruction_prompt","بَاب","Hear the word, then tap بَاب.","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l04_ord_017_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_017","practice:hear_bab_supported.prompt","lesson_04/voiceover/l04_ord_017_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_018","instruction_prompt","كِتاب","What does كِتاب mean?","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l04_ord_018_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_018","practice:see_kitab_supported_meaning.prompt","lesson_04/voiceover/l04_ord_018_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_019","instruction_prompt","بَاب","What does بَاب mean?","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l04_ord_019_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_019","practice:see_bab_supported_meaning.prompt","lesson_04/voiceover/l04_ord_019_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_020","instruction_prompt","","The side-by-side support is gone. Type the supported Arabic word for book.","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","6","REPEATABLE","NOT_REQUIRED","READY","l04_ord_020_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_020","practice:recall_supported_kitab.prompt","lesson_04/voiceover/l04_ord_020_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_021","instruction_prompt","بَاب","Look at بَاب. Type its meaning.","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l04_ord_021_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_021","practice:recall_supported_bab_meaning.prompt","lesson_04/voiceover/l04_ord_021_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_SEG_022","instruction_prompt","كِتاب","See كِتاب, then read it aloud once.","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l04_ord_022_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","NARRATION_SEGMENT","l04_ord_022","practice:read_supported_kitab_once.prompt","lesson_04/voiceover/l04_ord_022_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_AR_001","word","كِتاب","display=كِتاب ; transliteration=kitab ; meaning=book","Single Arabic word. Neutral model, one clean pronunciation, no extra sentence melody. Review before export. The vowelled support form كِتاب should be confirmed for beginner-safe pronunciation and pacing.","3","REPEATABLE","REQUIRED","REVIEW","l04_ar_001_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","ARABIC_ASSET","l04_ar_001","content:input_kitab_supported","lesson_04/voiceover/l04_ar_001_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_AR_002","word","بَاب","display=بَاب ; transliteration=baab ; meaning=door","Single Arabic word. Neutral model, one clean pronunciation, no extra sentence melody. Review before export. The vowelled support form بَاب should be confirmed for beginner-safe pronunciation and pacing.","3","REPEATABLE","REQUIRED","REVIEW","l04_ar_002_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","ARABIC_ASSET","l04_ar_002","content:input_bab_supported","lesson_04/voiceover/l04_ar_002_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_AR_003","list","كِتاب / بَاب","display=كِتاب / بَاب","Arabic list, not a sentence. Give each item its own beat and keep the order clean.","4","REPEATABLE","NOT_REQUIRED","READY","l04_ar_003_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","ARABIC_ASSET","l04_ar_003","content:contrast_supported_known_words","lesson_04/voiceover/l04_ar_003_normal.mp3"
"V2-A1-04-PREVIEW","Reading Support For Real Words","L04_AR_004","short_phrase","هذا كِتاب","display=هذا كِتاب / هذا بَاب ; transliteration=hadha kitab / hadha baab ; meaning=this is a book / this is a door ; notes=Spoken text follows audioQueryText; display text preserves on-screen form.","Short Arabic phrase. Keep the word boundary clear and easy to repeat once. Preserve the source spoken-versus-display split exactly as written. Spoken text follows audioQueryText; display text preserves on-screen form. Review before export. The spoken/display split around the tiny usage glimpse should be confirmed before export.","3","REPEATABLE","REQUIRED","REVIEW","l04_ar_004_normal.mp3","BATCH_A","NATIVE_REVIEW_REQUIRED","ARABIC_ASSET","l04_ar_004","content:tiny_usage_glimpse","lesson_04/voiceover/l04_ar_004_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_001","opening","قلم","One More Real Word: قلم","Short open. Calm lift on the first words, then a clean stop.","4","REPEATABLE","NOT_REQUIRED","READY","l05_ord_001_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_001","lesson.title","lesson_05/voiceover/l05_ord_001_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_002","opening","قلم","After this lesson, you can recognize, hear, recall, and say قلم for pen.","Steady overview line. Keep the English flowing and slow slightly around Arabic inserts.","7","ONE_PASS","NOT_REQUIRED","READY","l05_ord_002_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_002","lesson.outcomeSummary","lesson_05/voiceover/l05_ord_002_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_003","opening","قلم","Recognize and recall قلم as the Arabic word for pen.","Steady overview line. Keep the English flowing and slow slightly around Arabic inserts.","6","REPEATABLE","NOT_REQUIRED","READY","l05_ord_003_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_003","objective:recognize_recall_qalam","lesson_05/voiceover/l05_ord_003_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_004","section_header","","Lesson Goal","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l05_ord_004_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_004","content:goal_qalam_word.title","lesson_05/voiceover/l05_ord_004_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_005","teaching_narration","قلم","Add one more real Arabic word to your pack: قلم = pen.","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","5","REPEATABLE","NOT_REQUIRED","READY","l05_ord_005_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_005","content:goal_qalam_word.body","lesson_05/voiceover/l05_ord_005_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_006","section_header","","One More Real Word","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l05_ord_006_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_006","content:input_qalam_word.title","lesson_05/voiceover/l05_ord_006_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_007","teaching_narration","قلم","Meet قلم as one more useful Arabic word. Keep the whole shape, sound, and meaning together.","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","6","ONE_PASS","NOT_REQUIRED","READY","l05_ord_007_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_007","content:input_qalam_word.body","lesson_05/voiceover/l05_ord_007_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_008","section_header","","Your Pack Is Growing","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l05_ord_008_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_008","content:support_qalam_pack.title","lesson_05/voiceover/l05_ord_008_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_009","teaching_narration","كتاب باب قلم","كتاب and باب stay nearby as safe anchors, but this lesson is really about owning قلم as your next real word.","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","7","ONE_PASS","NOT_REQUIRED","READY","l05_ord_009_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_009","content:support_qalam_pack.body","lesson_05/voiceover/l05_ord_009_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_010","section_header","","See It In The Pack","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l05_ord_010_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_010","content:contrast_qalam_known_words.title","lesson_05/voiceover/l05_ord_010_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_011","teaching_narration","قلم","Use whole-word contrast only. قلم should feel like another real item in the pack, not a return to isolated script study.","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","7","ONE_PASS","NOT_REQUIRED","READY","l05_ord_011_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_011","content:contrast_qalam_known_words.body","lesson_05/voiceover/l05_ord_011_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_012","instruction_prompt","قلم","In this lesson, قلم means...","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l05_ord_012_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_012","practice:recognize_qalam_meaning.prompt","lesson_05/voiceover/l05_ord_012_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_013","instruction_prompt","","Which Arabic word means pen?","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l05_ord_013_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_013","practice:choose_qalam_from_pack.prompt","lesson_05/voiceover/l05_ord_013_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_014","instruction_prompt","قلم","Listen, then tap قلم.","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l05_ord_014_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_014","practice:hear_qalam_and_tap.prompt","lesson_05/voiceover/l05_ord_014_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_015","instruction_prompt","","You mean pen. Recall the Arabic word from memory.","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l05_ord_015_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_015","practice:recall_qalam_from_pen.prompt","lesson_05/voiceover/l05_ord_015_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_016","instruction_prompt","قلم","See pen, say قلم once, then type it to lock it in.","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","6","REPEATABLE","NOT_REQUIRED","READY","l05_ord_016_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l05_ord_016","practice:say_qalam_once.prompt","lesson_05/voiceover/l05_ord_016_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_AR_001","word","قلم","display=قلم ; transliteration=qalam ; meaning=pen","Single Arabic word. Neutral model, one clean pronunciation, no extra sentence melody.","3","REPEATABLE","NOT_REQUIRED","READY","l05_ar_001_normal.mp3","BATCH_B","RECORDING_READY","ARABIC_ASSET","l05_ar_001","content:input_qalam_word","lesson_05/voiceover/l05_ar_001_normal.mp3"
"lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_AR_002","list","كتاب / باب / قلم","display=كتاب / باب / قلم","Arabic list, not a sentence. Give each item its own beat and keep the order clean.","5","REPEATABLE","NOT_REQUIRED","READY","l05_ar_002_normal.mp3","BATCH_B","RECORDING_READY","ARABIC_ASSET","l05_ar_002","content:support_qalam_pack","lesson_05/voiceover/l05_ar_002_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_001","opening","","This Is... Your First Fixed Expression","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l06_ord_001_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_001","lesson.title","lesson_06/voiceover/l06_ord_001_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_002","opening","هذا كتاب هذا قلم","After this lesson, you can understand, build, and say هذا كتاب and هذا قلم.","Steady overview line. Keep the English flowing and slow slightly around Arabic inserts.","7","ONE_PASS","NOT_REQUIRED","READY","l06_ord_002_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_002","lesson.outcomeSummary","lesson_06/voiceover/l06_ord_002_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_003","opening","هذا","Understand, build, and recall one fixed هذا + noun expression frame.","Steady overview line. Keep the English flowing and slow slightly around Arabic inserts.","6","REPEATABLE","NOT_REQUIRED","READY","l06_ord_003_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_003","objective:build_recall_hadha_plus_noun","lesson_06/voiceover/l06_ord_003_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_004","section_header","","Lesson Goal","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l06_ord_004_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_004","content:goal_hadha_frame.title","lesson_06/voiceover/l06_ord_004_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_005","teaching_narration","هذا","Turn known words into your first tiny Arabic line: هذا + noun.","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","5","REPEATABLE","NOT_REQUIRED","READY","l06_ord_005_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_005","content:goal_hadha_frame.body","lesson_06/voiceover/l06_ord_005_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_006","section_header","","First Short Line","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l06_ord_006_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_006","content:input_hadha_kitab.title","lesson_06/voiceover/l06_ord_006_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_007","teaching_narration","هذا كتاب","Start with one useful whole line. هذا كتاب should feel like one tiny readable chunk, not a grammar lecture.","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","6","ONE_PASS","NOT_REQUIRED","READY","l06_ord_007_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_007","content:input_hadha_kitab.body","lesson_06/voiceover/l06_ord_007_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_008","section_header","","Reuse The New Word","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l06_ord_008_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_008","content:input_hadha_qalam.title","lesson_06/voiceover/l06_ord_008_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_009","teaching_narration","هذا قلم","Now reuse the same frame with your new word: هذا قلم.","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","5","REPEATABLE","NOT_REQUIRED","READY","l06_ord_009_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_009","content:input_hadha_qalam.body","lesson_06/voiceover/l06_ord_009_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_010","section_header","","One Stable Opening","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l06_ord_010_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_010","content:model_hadha_stays_stable.title","lesson_06/voiceover/l06_ord_010_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_011","teaching_narration","","Keep the opening stable and let the noun change. That is the beginner win here.","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","5","ONE_PASS","NOT_REQUIRED","READY","l06_ord_011_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_011","content:model_hadha_stays_stable.body","lesson_06/voiceover/l06_ord_011_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_012","instruction_prompt","هذا كتاب","What does هذا كتاب mean?","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l06_ord_012_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_012","practice:recognize_hadha_kitab_meaning.prompt","lesson_06/voiceover/l06_ord_012_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_013","instruction_prompt","","Which line means this is a pen?","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l06_ord_013_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_013","practice:choose_hadha_qalam_from_meaning.prompt","lesson_06/voiceover/l06_ord_013_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_014","instruction_prompt","هذا كتاب","Listen first, then tap هذا كتاب.","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l06_ord_014_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_014","practice:hear_hadha_kitab_line.prompt","lesson_06/voiceover/l06_ord_014_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_015","instruction_prompt","","Build the full line for this is a pen.","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l06_ord_015_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_015","practice:arrange_hadha_qalam.prompt","lesson_06/voiceover/l06_ord_015_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_016","instruction_prompt","","Now recall the full line for this is a book.","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l06_ord_016_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_016","practice:recall_hadha_kitab_from_meaning.prompt","lesson_06/voiceover/l06_ord_016_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_017","instruction_prompt","","See the line, say it once, then type it to finish strong.","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","5","REPEATABLE","NOT_REQUIRED","READY","l06_ord_017_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l06_ord_017","practice:say_hadha_qalam_once.prompt","lesson_06/voiceover/l06_ord_017_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_AR_001","short_phrase","هذا كتاب","display=هذا كتاب ; transliteration=hadha kitab ; meaning=this is a book","Short Arabic phrase. Keep the word boundary clear and easy to repeat once.","3","REPEATABLE","NOT_REQUIRED","READY","l06_ar_001_normal.mp3","BATCH_B","RECORDING_READY","ARABIC_ASSET","l06_ar_001","content:input_hadha_kitab","lesson_06/voiceover/l06_ar_001_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_AR_002","short_phrase","هذا قلم","display=هذا قلم ; transliteration=hadha qalam ; meaning=this is a pen","Short Arabic phrase. Keep the word boundary clear and easy to repeat once.","3","REPEATABLE","NOT_REQUIRED","READY","l06_ar_002_normal.mp3","BATCH_B","RECORDING_READY","ARABIC_ASSET","l06_ar_002","content:input_hadha_qalam","lesson_06/voiceover/l06_ar_002_normal.mp3"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_AR_003","list","هذا كتاب / هذا قلم / هذا باب","display=هذا كتاب / هذا قلم / هذا باب","Arabic list, not a sentence. Give each item its own beat and keep the order clean.","6","REPEATABLE","NOT_REQUIRED","READY","l06_ar_003_normal.mp3","BATCH_B","RECORDING_READY","ARABIC_ASSET","l06_ar_003","content:model_hadha_stays_stable","lesson_06/voiceover/l06_ar_003_normal.mp3"
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_001","opening","","Hear What You Already Know","Short open. Calm lift on the first words, then a clean stop.","3","ONE_PASS","NOT_REQUIRED","READY","l07_ord_001_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l07_ord_001","lesson.title","lesson_07/voiceover/l07_ord_001_normal.mp3"
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_002","opening","","After this lesson, you can catch familiar Arabic from audio across one word and one tiny line.","Steady overview line. Keep it calm, clear, and lightly encouraging.","7","ONE_PASS","NOT_REQUIRED","READY","l07_ord_002_normal.mp3","BATCH_B","RECORDING_READY","NARRATION_SEGMENT","l07_ord_002","lesson.outcomeSummary","lesson_07/voiceover/l07_ord_002_normal.mp3"
